2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.75,1.75,3.79274143250564,4.669673329122769,2.875335756044644,3.199125994795583
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.75,1.75,4.628817237939552,5.883144463398379,3.31659798669032,3.779734193013578
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.750000000000001,1.75,4.727788493050202,6.026790243385364,3.368832815776496,3.848464231284863
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.750000000022705,1.75000000001226,4.729991322903942,6.029987406159194,3.369995420421525,3.849993974238848
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.750000112342333,1.75000006066486,4.7299999942028,6.02999999158601,3.369999996940367,3.849999995974167
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.750092848743682,1.750050138321588,4.729999999999357,6.029999999999069,3.369999999999661,3.849999999999554
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.76324354988603,1.757151516938456,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,2.099152700712363,1.938542458384676,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,3.75,2.83,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.400847299287637,3.721457541615324,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.736756450113969,3.902848483061543,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749907151256318,3.909949861678412,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749999887657667,3.90999993933514,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749999999977296,3.90999999998774,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749999999999999,3.91,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.729999999999881,6.029999999999829,3.369999999999938,3.849999999999918
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.729999998559931,6.029999997909901,3.369999999239964,3.849999998999953
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.729997096152637,6.029995785388202,3.369998467413891,3.849997983439331
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.729008539988831,6.028561005956012,3.36947672943855,3.849311486103355
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.669947060224812,5.94283983046518,3.338305392896429,3.808296569600564
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.013959525800467,4.990746811752067,2.992089749728025,3.352749670694769
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,2.566040474199543,2.889253188247948,2.227910250271981,2.347250329305238
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,1.910052939775188,1.937160169534821,1.881694607103571,1.891703430399436
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749999999999996,3.909999999999998,1.850991460011169,1.851438994043988,1.85052327056145,1.850688513896645
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749999999893784,3.909999999942643,1.850002903847364,1.850004214611799,1.850001532586109,1.850002016560669
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749999610553966,3.909999789699142,1.850000001440069,1.8500000020901,1.850000000760036,1.850000001000048
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749760522973051,3.909870682405447,1.850000000000118,1.850000000000172,1.850000000000063,1.850000000000082
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.724380550462261,3.896165497249621,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.234201929415326,3.631469041884276,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,3.391976373603796,2.63666724174605,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.976424219669492,1.872269078621526,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.756531182660847,1.753526838636857,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.750034281719308,1.750018512128426,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.750000030834515,1.750000016650638,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.750000000004615,1.750000000002492,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.75,1.75,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.750000000000892,1.750000000000482,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.750000008051666,1.7500000043479,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.750012051522304,1.750006507822044,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.753071537430275,1.751658630212349,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.890531613972843,1.825887071545336,1.850000000000118,1.850000000000172,1.850000000000063,1.850000000000082
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,3.051748010408834,2.45294392562077,1.850000001440069,1.8500000020901,1.850000000760036,1.850000001000048
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.019171658244284,3.515352695451913,1.850002903847364,1.850004214611799,1.850001532586109,1.850002016560669
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.702696766689289,3.884456254012216,1.850991460011169,1.851438994043988,1.85052327056145,1.850688513896645
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749411673959016,3.909682303937869,1.910052939775188,1.937160169534821,1.881694607103571,1.891703430399436
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749998715317505,3.909999306271453,2.566040474199543,2.889253188247948,2.227910250271981,2.347250329305238
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749999999527397,3.909999999744795,4.013959525800467,4.990746811752067,2.992089749728025,3.352749670694769
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749999999999972,3.909999999999985,4.669947060224812,5.94283983046518,3.338305392896429,3.808296569600564
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.729008539988831,6.028561005956012,3.36947672943855,3.849311486103355
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.729997096152637,6.029995785388202,3.369998467413891,3.849997983439331
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.729999998559931,6.029999997909901,3.369999999239964,3.849999998999953
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.729999999999881,6.029999999999829,3.369999999999938,3.849999999999918
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.75,3.91,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749999999999836,3.909999999999911,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749999997999905,3.909999998919949,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.749995966878662,3.909997822114478,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.74862297220671,3.909256404991623,4.73,6.030000000000001,3.37,3.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,5.666593139201129,3.86496029516861,4.729999999999979,6.029999999999971,3.369999999999989,3.849999999999986
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,4.755499341389537,3.37296964435035,4.729999999659725,6.02999999950613,3.369999999820411,3.849999999763698
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,2.744500658610463,2.28703035564965,4.729999075028604,6.029998657506793,3.369999511820652,3.849999357658753
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.833406860798871,1.795039704831391,4.729576405250492,6.029385199287173,3.369776436104426,3.849705836979508
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.75137702779329,1.750743595008377,4.695941672016287,5.980568121190306,3.352024771341929,3.826348383344643
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.750004033121338,1.750002177885523,4.203803593935884,5.266284382865278,3.092285230132828,3.484585829122142
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.750000002000095,1.750000001080051,2.787258567494371,3.210326670877247,2.344664243955362,2.500874005204425
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.750000000000164,1.750000000000089,1.951182762060447,1.996855536601621,1.903402013309681,1.920265806986422
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.75,1.75,1.852211506949798,1.853209756614637,1.851167184223505,1.851535768715138
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.75,1.75,1.850008677096059,1.850012593840807,1.850004579578475,1.850006025761152
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.75,1.75,1.8500000057972,1.850000008413991,1.850000003059633,1.850000004025833
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.75,1.75,1.850000000000642,1.850000000000932,1.850000000000339,1.850000000000446
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.75,1.75,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.75,1.75,1.85,1.85,1.85,1.85
2.88,2.640000000000001,3.2,2.88,3.080000000000001,2.52,3.2,3.84,1.4,1.75,1.75,1.85,1.85,1.85,1.85
